chr_element	average_coord
Chr	1835957.5
Chr	1418417.5
NA	NA
Chr	1699187.5
pNRC200	338490.5
Chr	1579427.5
pNRC100	25020.5
Chr	1931747.5
pNRC100	171540.5
pNRC100	79620.5
Chr	642450.5
Chr	1506287.5
pNRC200	223380.5
Chr	1327697.5
Chr	1164977.5
Chr	900810.5
Chr	25860.5
pNRC100	50310.5
pNRC200	204690.5
Chr	886410.5
Chr	1381817.5
Chr	1333187.5
Chr	959760.5
Chr	1818947.5
Chr	522930.5
Chr	1279967.5
Chr	549120.5
NA	NA
Chr	362670.5
Chr	715770.5
Chr	527370.5
Chr	1145567.5
pNRC200	158820.5
pNRC200	291030.5
Chr	1606637.5
Chr	1131617
Chr	452040.5
Chr	19770.5
Chr	1117067.5
Chr	1092767.5
Chr	556350.5
Chr	853830.5
Chr	104430.5
Chr	1131759
Chr	1795157.5
Chr	986760.5
pNRC200	145470.5
Chr	94620.5
pNRC100	91260.5
Chr	1222157.5
Chr	1126367.5
pNRC200	268800.5
Chr	1485527.5
Chr	492240.5
Chr	486381
Chr	1731709
Chr	585781
Chr	744090.5
Chr	1459607.5
Chr	476790.5
pNRC200	110040.5
Chr	1413497.5
pNRC200	21300.5
pNRC200	3120.5
Chr	927575
Chr	1996427.5
Chr	1161153
Chr	770550.5
Chr	1979687.5
Chr	1290197.5
pNRC200	34230.5
Chr	1937777.5
Chr	715410.5
Chr	1775237.5
Chr	428161
pNRC200	363780.5
Chr	1485017.5
pNRC200	98910.5
Chr	1751507.5
Chr	683820.5
Chr	698820.5
pNRC100	31230.5
Chr	945210.5
Chr	826020.5
Chr	800880.5
pNRC100	111750.5
pNRC200	149520.5
Chr	95670.5
Chr	296010.5
Chr	1159007.5
pNRC200	117750.5
Chr	615540.5
Chr	1221017.5
Chr	591887
pNRC100	63630.5
Chr	1016325
Chr	1217207.5
unmapped	NA
Chr	396390.5
Chr	156690.5
pNRC200	252870.5
Chr	1987309
Chr	1021950.5
Chr	1410077.5
Chr	5970.5
Chr	234480.5
Chr	144540.5
pNRC200	260910.5
Chr	141510.5
unmapped	NA
pNRC100	190830.5
Chr	1075669
Chr	328650.5
Chr	709110.5
pNRC200	322200.5
Chr	648403
Chr	1227497.5
Chr	1452977.5
Chr	1051247.5
Chr	752850.5
pNRC100	5760.5
Chr	1216107
Chr	537720.5
pNRC200	229800.5
Chr	1574417.5
pNRC200	108180.5
pNRC100	43057
Chr	1032090.5
pNRC200	339690.5
pNRC200	320670.5
Chr	302850.5
pNRC200	138197
Chr	234900.5
Chr	505680.5
pNRC200	258000.5
Chr	1350865
pNRC200	67350.5
Chr	1174007.5
pNRC200	340140.5
pNRC200	316110.5
Chr	1522907.5
pNRC100	99780.5
Chr	1296737.5
Chr	1814747.5
pNRC200	60600.5
Chr	1765931
pNRC200	60870.5
Chr	900330.5
Chr	159923
pNRC100	49590.5
pNRC200	258060.5
Chr	66750.5
Chr	825000.5
Chr	1847987.5
Chr	1842287.5
Chr	1160297.5
Chr	1432217.5
Chr	126411
pNRC100	116670.5
Chr	1529297.5
pNRC100	71190.5
Chr	1053407.5
Chr	1089617.5
Chr	640140.5
Chr	80010.5
pNRC200	141120.5
Chr	1484507.5
pNRC100	55620.5
pNRC200	63270.5
pNRC100	182520.5
Chr	910890.5
Chr	672060.5
pNRC100	3000.5
Chr	55553
Chr	900360.5
pNRC200	52080.5
Chr	1006230.5
Chr	453900.5
pNRC200	142530.5
pNRC200	199560.5
Chr	1322807.5
Chr	1766537.5
pNRC100	16290.5
Chr	1405667.5
Chr	1800227.5
Chr	1435217.5
Chr	1383557.5
Chr	708210.5
Chr	446490.5
Chr	203943
Chr	564180.5
Chr	312750.5
pNRC200	218995
Chr	1369325
Chr	1946271
Chr	423870.5
Chr	1023450.5
Chr	1637477.5
Chr	555120.5
Chr	341910.5
Chr	1316567.5
Chr	145680.5
Chr	265860.5
Chr	1055177.5
Chr	1535987.5
pNRC200	287723
Chr	1358777.5
Chr	1986977.5
Chr	1598627.5
Chr	756660.5
Chr	1841657.5
Chr	1683617.5
pNRC100	148500.5
Chr	1080617.5
pNRC200	133800.5
Chr	1256657.5
Chr	1406955
pNRC200	365130.5
Chr	562209
pNRC100	121299
Chr	395730.5
Chr	1783727.5
Chr	677010.5
Chr	1193477.5
Chr	1762667.5
Chr	152430.5
Chr	1065977.5
Chr	119250.5
Chr	802920.5
Chr	718551
Chr	160491
Chr	1312607.5
pNRC100	152070.5
Chr	1549757.5
Chr	1754657.5
Chr	1884467.5
Chr	1932287.5
Chr	548280.5
Chr	1517987.5
Chr	1853657.5
Chr	1803197.5
Chr	296670.5
Chr	36030.5
Chr	306840.5
Chr	1567067.5
Chr	1789637.5
Chr	1595567.5
pNRC100	87090.5
pNRC100	156960.5
Chr	542471
Chr	1247057.5
Chr	1363367.5
Chr	1617541
pNRC200	246480.5
Chr	221820.5
Chr	272520.5
Chr	218100.5
Chr	630570.5
pNRC200	311863
Chr	1287617.5
pNRC100	54417
Chr	1387785
Chr	227580.5
Chr	899885
Chr	89207
Chr	473730.5
Chr	360240.5
Chr	1007340.5
Chr	1835717.5
pNRC200	89400.5
pNRC200	175740.5
Chr	676770.5
Chr	1767707.5
Chr	173370.5
Chr	117181
Chr	312990.5
Chr	597120.5
pNRC100	52020.5
Chr	1159457.5
Chr	1202237.5
Chr	1595087.5
Chr	406560.5
Chr	1921877.5
Chr	634350.5
Chr	1844057.5
pNRC200	143370.5
Chr	834139
Chr	1374197.5
Chr	1023283
Chr	1996217.5
Chr	353220.5
Chr	1839257.5
Chr	1898057.5
pNRC100	12750.5
Chr	831900.5
Chr	1777967.5
Chr	633720.5
Chr	1418927.5
Chr	1201967.5
Chr	1439447.5
Chr	500297
Chr	1365827.5
Chr	834720.5
Chr	1720787.5
Chr	1168457.5
Chr	1253417.5
Chr	1882577.5
Chr	1164419
Chr	22080.5
Chr	282960.5
Chr	1630217.5
Chr	1094987.5
Chr	704010.5
Chr	326550.5
Chr	1428257.5
Chr	1108577.5
Chr	689070.5
Chr	1236317.5
Chr	467610.5
Chr	1287527.5
Chr	1951067.5
pNRC100	84780.5
Chr	1742507.5
Chr	761520.5
Chr	1418777.5
Chr	433273
Chr	220290.5
Chr	553470.5
Chr	1627397.5
Chr	346860.5
pNRC100	111120.5
Chr	226230.5
pNRC200	161190.5
Chr	35610.5
Chr	771990.5
Chr	1755527.5
Chr	1099383
Chr	1756307.5
Chr	1881235
Chr	1289627.5
pNRC100	49260.5
Chr	1013490.5
Chr	825120.5
Chr	1624817.5
Chr	328860.5
Chr	229361
Chr	447870.5
Chr	147900.5
Chr	1086167.5
Chr	322590.5
pNRC100	105480.5
Chr	1568267
Chr	549300.5
Chr	1911437.5
Chr	1163709
Chr	725940.5
Chr	1936637.5
Chr	904560.5
Chr	1473587.5
Chr	1339931
pNRC200	40200.5
Chr	1754777.5
Chr	1764347.5
Chr	1488463
Chr	1745507.5
Chr	1227347.5
Chr	1505747.5
Chr	1999947
Chr	791850.5
Chr	579330.5
Chr	1939739
Chr	115830.5
pNRC200	69570.5
Chr	1814897.5
Chr	1680887.5
Chr	997620.5
Chr	946110.5
pNRC100	54900.5
Chr	65220.5
Chr	707640.5
Chr	1219373
Chr	1994147.5
pNRC200	113970.5
Chr	567510.5
Chr	1150397.5
Chr	1217447.5
Chr	205890.5
pNRC100	24450.5
Chr	1695977.5
Chr	969600.5
pNRC200	355315
Chr	1820897.5
Chr	855960.5
pNRC200	322230.5
NA	NA
Chr	671460.5
Chr	1869017.5
Chr	1290017.5
Chr	1121147.5
Chr	1552647
Chr	253410.5
Chr	1072187.5
Chr	1547897.5
Chr	1174927
Chr	582231
Chr	1255697.5
pNRC100	127620.5
Chr	304560.5
Chr	975000.5
Chr	567179
pNRC200	207390.5
Chr	913200.5
Chr	921327
Chr	1840217.5
Chr	1159277.5
Chr	690.5
Chr	171300.5
Chr	669810.5
NA	NA
pNRC200	276780.5
Chr	1597727.5
Chr	919623
Chr	1705697.5
Chr	1215647.5
Chr	356580.5
Chr	848190.5
Chr	2012537.5
Chr	755520.5
Chr	565440.5
Chr	789720.5
Chr	1115387.5
Chr	310890.5
Chr	571980.5
Chr	981393
Chr	1856243
Chr	1027950.5
Chr	1732667.5
Chr	1015680.5
Chr	845310.5
pNRC200	311250.5
Chr	646380.5
Chr	397631
pNRC100	67890.5
Chr	1445507.5
Chr	1703451
Chr	1074377.5
Chr	870150.5
Chr	1641857.5
Chr	1691807.5
Chr	365965
Chr	109350.5
Chr	1201337.5
Chr	12690.5
Chr	1081997.5
pNRC100	7590.5
Chr	554970.5
Chr	643170.5
Chr	1022820.5
Chr	520745
Chr	1608857.5
Chr	1206077.5
Chr	1790267.5
Chr	817470.5
NA	NA
Chr	206610.5
Chr	153360.5
pNRC100	62130.5
Chr	1199477.5
Chr	869190.5
Chr	1584287.5
pNRC200	353400.5
Chr	244170.5
Chr	1032360.5
Chr	797550.5
pNRC200	85350.5
Chr	376350.5
Chr	301230.5
Chr	565560.5
pNRC200	217800.5
pNRC200	218853
Chr	1518887.5
Chr	612330.5
Chr	283320.5
pNRC200	356070.5
Chr	702000.5
Chr	258390.5
Chr	1137677.5
Chr	1611287.5
Chr	1230347.5
Chr	431550.5
pNRC200	91050.5
pNRC200	360390.5
Chr	1477337.5
Chr	1997533
pNRC100	190169
pNRC200	131220.5
pNRC100	141605
Chr	1503227.5
pNRC100	82590.5
Chr	913740.5
pNRC100	117210.5
Chr	246750.5
Chr	492000.5
Chr	764550.5
Chr	1629677.5
Chr	307800.5
Chr	1463447.5
Chr	740280.5
Chr	383160.5
Chr	771659
Chr	182880.5
pNRC200	359940.5
Chr	788970.5
pNRC200	98670.5
Chr	1702031
pNRC100	35940.5
Chr	1918037.5
Chr	1557287.5
pNRC200	225990.5
Chr	1484657.5
pNRC200	28740.5
pNRC100	61410.5
Chr	1406717.5
Chr	1076687.5
Chr	1733297.5
Chr	917310.5
pNRC200	81930.5
Chr	1609457.5
Chr	1437707.5
Chr	618150.5
Chr	22609
Chr	912930.5
Chr	982980.5
NA	NA
Chr	1654907.5
pNRC200	354630.5
Chr	139800.5
Chr	310080.5
Chr	396720.5
Chr	426630.5
Chr	593820.5
Chr	1031190.5
Chr	533100.5
Chr	1889807.5
Chr	1418657.5
Chr	142950.5
pNRC200	226320.5
Chr	607350.5
Chr	535770.5
pNRC200	214980.5
pNRC200	85680.5
pNRC100	26585
pNRC100	97140.5
Chr	69870.5
pNRC200	63720.5
Chr	1413977.5
pNRC200	150870.5
pNRC200	103530.5
Chr	737880.5
Chr	1536459
Chr	1456277.5
Chr	1386649
pNRC200	217560.5
Chr	133530.5
Chr	1783427.5
Chr	1255097.5
Chr	434370.5
Chr	1254857.5
Chr	2010917.5
pNRC200	362190.5
Chr	1338797.5
Chr	422370.5
Chr	297120.5
Chr	974550.5
Chr	1608797.5
pNRC100	170147
Chr	1673447.5
pNRC200	319020.5
Chr	1763233
pNRC200	257370.5
NA	NA
pNRC100	132360.5
Chr	1524857.5
Chr	1656047.5
Chr	1436177.5
Chr	506403
Chr	1603483
Chr	859680.5
Chr	1676777.5
Chr	334650.5
Chr	808320.5
pNRC100	4859
Chr	967140.5
Chr	1660217.5
Chr	1530921
Chr	1966037.5
Chr	314490.5
Chr	1908167.5
Chr	768660.5
Chr	1727897.5
Chr	1324667.5
Chr	1309937.5
Chr	1366157.5
Chr	1328447.5
pNRC200	110910.5
Chr	1796603
Chr	375337
pNRC100	48900.5
pNRC100	128760.5
Chr	989310.5
Chr	1100537.5
Chr	722280.5
Chr	367530.5
Chr	1331553
Chr	542220.5
Chr	1280575
pNRC200	126269
Chr	1917161
pNRC200	74460.5
Chr	1550233
Chr	1798187.5
Chr	1356829
Chr	64230.5
Chr	903510.5
pNRC200	189570.5
pNRC200	65430.5
Chr	1697477.5
Chr	1259207.5
Chr	253501
Chr	857250.5
Chr	1856537.5
pNRC200	199860.5
pNRC200	11160.5
Chr	1149767.5
Chr	1594607.5
Chr	1623677.5
pNRC200	249990.5
Chr	1176887.5
Chr	1782347.5
Chr	1921421
Chr	66990.5
Chr	1059107.5
Chr	1575287.5
Chr	1809099
Chr	1182917.5
Chr	1355977
pNRC200	318821
Chr	1158737.5
Chr	189570.5
Chr	872053
Chr	571230.5
Chr	187110.5
Chr	1297427.5
pNRC200	336330.5
Chr	915505
Chr	18491
Chr	2850.5
Chr	337170.5
Chr	1224827.5
Chr	347220.5
Chr	1456487.5
Chr	1118207.5
Chr	1596437.5
Chr	1411457.5
unmapped	NA
Chr	1835327.5
Chr	884100.5
Chr	634260.5
Chr	1650197.5
Chr	137061
Chr	1529987.5
Chr	1545707.5
Chr	1375307.5
Chr	1561127.5
Chr	1505987.5
Chr	1144823
Chr	1972967
Chr	872370.5
Chr	1010100.5
pNRC100	56220.5
Chr	557580.5
Chr	1495247.5
Chr	332250.5
Chr	812129
pNRC200	145920.5
Chr	1028679
Chr	1112267.5
Chr	1226477.5
Chr	716760.5
Chr	2002217.5
Chr	1865807.5
Chr	613290.5
pNRC200	173790.5
Chr	808020.5
pNRC100	162120.5
Chr	1760057.5
pNRC200	133140.5
Chr	263250.5
pNRC100	47400.5
Chr	316950.5
Chr	428160.5
Chr	963990.5
Chr	1971437.5
Chr	1850327.5
Chr	219390.5
Chr	329730.5
Chr	444000.5
Chr	1113647.5
Chr	1583147.5
pNRC200	185341
pNRC200	147480.5
pNRC200	87570.5
Chr	248389
pNRC200	233053
Chr	1423667.5
Chr	1466297.5
pNRC100	38730.5
Chr	962400.5
Chr	1470827.5
Chr	587059
Chr	1631957.5
Chr	1570681
Chr	747870.5
Chr	38939
Chr	1177367.5
pNRC100	189317
Chr	1863077.5
Chr	54750.5
pNRC200	87750.5
pNRC200	346200.5
pNRC200	204780.5
Chr	979590.5
pNRC100	139049
Chr	821100.5
Chr	1257617.5
Chr	684090.5
Chr	1190717.5
Chr	1773917.5
Chr	1325147.5
pNRC100	93720.5
Chr	1425415
Chr	487375
pNRC100	136560.5
Chr	542310.5
Chr	1905801
Chr	96420.5
NA	NA
pNRC200	210780.5
pNRC200	175230.5
Chr	998575
Chr	533667
pNRC100	89790.5
Chr	435261
Chr	1734317.5
Chr	1212841
Chr	244800.5
Chr	912870.5
Chr	1595447.5
Chr	832920.5
Chr	1325987.5
Chr	1183967.5
pNRC200	172290.5
Chr	230781
Chr	1171637.5
Chr	1113867
pNRC100	80460.5
pNRC100	131640.5
Chr	1459457.5
Chr	218730.5
Chr	1435497
Chr	1013970.5
pNRC200	304479
pNRC200	246000.5
Chr	755400.5
Chr	1220687.5
Chr	300840.5
Chr	1661627.5
Chr	434977
pNRC200	28650.5
Chr	1944617.5
Chr	1662467.5
Chr	31555
Chr	781320.5
pNRC200	87930.5
Chr	738390.5
Chr	362160.5
pNRC100	12210.5
pNRC100	162180.5
Chr	322620.5
Chr	361620.5
Chr	1591187.5
pNRC200	299509
Chr	1232117.5
Chr	1372187.5
Chr	145380.5
Chr	752010.5
Chr	401520.5
Chr	1111311
Chr	1950527.5
Chr	492510.5
Chr	1308975
pNRC200	276360.5
Chr	422907
Chr	547650.5
pNRC100	184920.5
Chr	721770.5
Chr	216900.5
pNRC100	158400.5
Chr	1389467.5
Chr	904290.5
Chr	6870.5
Chr	1486667.5
pNRC100	117540.5
Chr	1388447.5
Chr	1765727.5
pNRC200	270210.5
Chr	1631747.5
pNRC200	169230.5
Chr	368070.5
pNRC200	286920.5
Chr	314730.5
pNRC200	172200.5
Chr	2010029
pNRC200	250620.5
Chr	1047707
Chr	318150.5
Chr	1033560.5
Chr	130650.5
Chr	464130.5
pNRC200	148020.5
Chr	1135817.5
Chr	1813785
Chr	655503
Chr	1676045
Chr	478770.5
Chr	55320.5
Chr	302065
Chr	558870.5
pNRC100	186210.5
pNRC100	164460.5
Chr	470250.5
Chr	1828547.5
Chr	1670747.5
unmapped	NA
Chr	1155737.5
Chr	155130.5
Chr	1164857.5
Chr	1431977.5
Chr	1301165
Chr	974719
Chr	637680.5
Chr	1004010.5
pNRC100	180540.5
Chr	1920917.5
pNRC200	291600.5
Chr	1525787.5
Chr	1199747.5
Chr	1799597.5
Chr	513645
pNRC200	38700.5
Chr	1370417.5
Chr	513270.5
Chr	1172867.5
pNRC200	256140.5
Chr	772140.5
pNRC100	61170.5
Chr	1407737.5
Chr	476340.5
Chr	1341677.5
Chr	960210.5
pNRC200	267480.5
Chr	153570.5
Chr	995490.5
pNRC200	329400.5
Chr	1930637.5
Chr	591000.5
Chr	318690.5
Chr	1162907.5
Chr	1465607.5
Chr	1910597.5
Chr	868470.5
Chr	402750.5
pNRC200	218970.5
Chr	808080.5
Chr	207270.5
pNRC200	170999
Chr	686033
Chr	549480.5
Chr	1816727.5
Chr	1938857.5
Chr	1457507
Chr	1582217.5
Chr	1362107.5
Chr	935760.5
Chr	278130.5
Chr	1844777.5
Chr	89670.5
Chr	516330.5
Chr	997980.5
pNRC200	134940.5
pNRC200	27480.5
Chr	1617399
Chr	980550.5
Chr	97770.5
Chr	1035690.5
Chr	1552937.5
Chr	1780067.5
unmapped	NA
Chr	1804397.5
Chr	1861355
pNRC200	41880.5
Chr	1759967.5
Chr	1773767.5
Chr	13860.5
Chr	1615187.5
Chr	563880.5
Chr	921900.5
Chr	702960.5
Chr	1581047
pNRC100	189030.5
Chr	1877401
Chr	336120.5
Chr	1884501
Chr	611340.5
Chr	161460.5
Chr	1301267.5
Chr	760200.5
Chr	181223
Chr	346260.5
Chr	208080.5
Chr	336690.5
Chr	975540.5
Chr	1640327.5
Chr	592739
Chr	274380.5
Chr	1985057.5
pNRC100	37680.5
Chr	1113947.5
Chr	1285277.5
Chr	172620.5
Chr	475110.5
pNRC200	344010.5
Chr	642660.5
pNRC100	167449
Chr	1917407.5
Chr	676020.5
pNRC200	279270.5
Chr	799633
Chr	1185077.5
Chr	314640.5
Chr	984375
pNRC100	85590.5
Chr	1488347.5
Chr	52713
Chr	936990.5
Chr	191400.5
Chr	928143
pNRC200	301071
Chr	1029390.5
pNRC200	134789
Chr	1416287.5
Chr	985650.5
Chr	419100.5
Chr	1816341
Chr	78870.5
Chr	1154297.5
Chr	286890.5
pNRC100	95100.5
pNRC100	82260.5
pNRC100	12300.5
Chr	425640.5
Chr	5569
Chr	963930.5
Chr	1507967.5
Chr	1729397.5
Chr	1138937.5
Chr	1397237.5
Chr	1549067.5
Chr	158820.5
pNRC200	143670.5
Chr	1011660.5
pNRC200	222720.5
Chr	1943573
Chr	1583597.5
pNRC200	132801
Chr	1166833
Chr	821220.5
Chr	306467
Chr	664920.5
Chr	2000089
Chr	4440.5
Chr	566910.5
Chr	738540.5
Chr	95040.5
pNRC200	74040.5
Chr	486810.5
pNRC200	213741
Chr	1407239
Chr	1021920.5
pNRC100	105900.5
Chr	481269
Chr	497310.5
Chr	502440.5
Chr	1653947.5
Chr	516660.5
Chr	1033650.5
pNRC200	99090.5
Chr	958389
pNRC200	194400.5
Chr	645720.5
Chr	1183757.5
NA	NA
Chr	553770.5
Chr	1972607.5
pNRC200	155280.5
pNRC200	17820.5
Chr	1462517.5
Chr	1777547.5
Chr	1143347.5
Chr	1730715
Chr	512490.5
Chr	1633217.5
Chr	126690.5
Chr	572910.5
Chr	1280957.5
pNRC200	284160.5
Chr	112200.5
Chr	863520.5
Chr	1789397.5
Chr	287155
Chr	332460.5
Chr	1032870.5
pNRC100	1167
pNRC200	101700.5
Chr	1921367.5
pNRC100	3960.5
Chr	1698647.5
Chr	1127087.5
Chr	285000.5
Chr	1607327.5
Chr	1293707.5
Chr	869781
Chr	1347887.5
Chr	1784387.5
Chr	158190.5
Chr	585960.5
Chr	283890.5
Chr	1918337.5
Chr	388543
Chr	1373897.5
Chr	697535
pNRC200	350400.5
Chr	539915
Chr	463020.5
Chr	337260.5
Chr	587850.5
pNRC200	305520.5
Chr	265530.5
Chr	395880.5
Chr	424860.5
Chr	1148957.5
Chr	775140.5
Chr	874590.5
Chr	407820.5
pNRC200	297990.5
Chr	43830.5
Chr	78557
Chr	489300.5
Chr	866070.5
Chr	841890.5
Chr	921660.5
Chr	1287347.5
Chr	1267369
Chr	402601
Chr	509040.5
pNRC200	290010.5
unmapped	NA
Chr	1330877.5
Chr	1612787.5
pNRC100	71340.5
Chr	1782047.5
pNRC200	357540.5
Chr	372090.5
Chr	374070.5
pNRC200	314850.5
NA	NA
Chr	1583297.5
Chr	588479
pNRC200	195360.5
Chr	146070.5
Chr	1031370.5
Chr	1009080.5
Chr	1068677.5
Chr	629310.5
Chr	1912007.5
Chr	1787177.5
Chr	1440917.5
Chr	109380.5
pNRC200	324501
Chr	1701647.5
Chr	308310.5
Chr	1705723
Chr	1048973
pNRC100	185640.5
Chr	425250.5
Chr	996900.5
unmapped	NA
pNRC100	62430.5
pNRC200	142320.5
Chr	20070.5
Chr	67907
pNRC200	151740.5
Chr	1290941
Chr	1692917.5
Chr	242283
Chr	1176917.5
Chr	1386887.5
Chr	1674137.5
unmapped	NA
Chr	504120.5
Chr	1649777.5
Chr	608520.5
Chr	422010.5
Chr	2006763
Chr	568920.5
Chr	887160.5
Chr	1432517.5
Chr	15600.5
pNRC200	57810.5
Chr	1316387.5
Chr	454289
Chr	760299
Chr	1499747.5
unmapped	NA
Chr	1435157.5
Chr	299850.5
Chr	1984187.5
Chr	1203377.5
pNRC100	137340.5
Chr	1616973
Chr	1924907.5
Chr	111510.5
pNRC200	18150.5
Chr	1059347.5
pNRC200	117891
Chr	51810.5
Chr	28440.5
Chr	188850.5
Chr	1166987.5
Chr	1912037.5
Chr	1365207
pNRC200	33360.5
Chr	1484897.5
Chr	1937327.5
Chr	266970.5
pNRC200	272340.5
pNRC200	10860.5
Chr	1998437.5
Chr	1577327.5
Chr	400320.5
Chr	179250.5
Chr	2012387.5
Chr	426810.5
pNRC100	40501
pNRC100	157367
Chr	2010407.5
Chr	1234157.5
Chr	30960.5
Chr	660450.5
Chr	614940.5
Chr	305047
Chr	1167767.5
Chr	1465997.5
Chr	1206377.5
pNRC100	62653
Chr	928230.5
Chr	1027050.5
Chr	1660427.5
Chr	1928807.5
Chr	288420.5
Chr	876420.5
Chr	380520.5
Chr	1952867.5
Chr	1803737.5
Chr	650190.5
Chr	802500.5
Chr	1392197.5
Chr	1095407
Chr	288330.5
Chr	68430.5
Chr	1542423
pNRC200	236580.5
Chr	1021770.5
pNRC200	259740.5
Chr	102555
Chr	1881557.5
Chr	1082897.5
Chr	678780.5
pNRC100	143400.5
pNRC200	3960.5
Chr	20340.5
Chr	76710.5
Chr	1522097.5
Chr	713340.5
Chr	1990577.5
Chr	1341197.5
Chr	1698257.5
pNRC100	147360.5
Chr	739320.5
Chr	1621091
Chr	122040.5
Chr	290550.5
pNRC200	44730.5
Chr	274890.5
pNRC200	257820.5
Chr	259620.5
pNRC200	110460.5
Chr	1310177.5
Chr	954697
Chr	263400.5
Chr	1785227.5
Chr	2006297.5
Chr	1228997.5
Chr	682650.5
Chr	1498307.5
Chr	1710917.5
Chr	1088207.5
Chr	1741667.5
Chr	561030.5
NA	NA
Chr	1092827.5
Chr	557730.5
pNRC200	126180.5
Chr	984240.5
Chr	1589207.5
pNRC100	137190.5
pNRC100	36330.5
Chr	615601
Chr	83190.5
Chr	883230.5
Chr	1921937.5
Chr	804450.5
pNRC100	179235
Chr	428130.5
Chr	859800.5
Chr	216540.5
Chr	86370.5
Chr	871170.5
Chr	1807967.5
pNRC200	344190.5
Chr	1167797.5
Chr	261900.5
Chr	1739747.5
Chr	876960.5
Chr	237180.5
Chr	1223957.5
pNRC200	90810.5
Chr	970601
Chr	1785257.5
pNRC100	136350.5
Chr	1432367.5
Chr	1155677.5
Chr	139980.5
Chr	1210367.5
Chr	1075101
Chr	1303247.5
Chr	1612187.5
Chr	486450.5
Chr	1934327.5
pNRC200	304770.5
pNRC100	159497
Chr	64590.5
Chr	404160.5
Chr	1963453
Chr	1152207
Chr	904800.5
Chr	301080.5
Chr	1195217.5
Chr	307500.5
Chr	1751657.5
Chr	1543607.5
Chr	1712357.5
Chr	1556537.5
Chr	417000.5
pNRC200	88260.5
Chr	975997
Chr	1236557.5
Chr	1641317.5
Chr	1501547.5
Chr	652521
NA	NA
Chr	126330.5
Chr	767130.5
Chr	243840.5
Chr	1111067.5
Chr	1592867.5
Chr	1076447.5
Chr	55800.5
pNRC200	82050.5
Chr	76890.5
Chr	962610.5
Chr	249750.5
pNRC100	60239
Chr	1128017.5
Chr	753909
Chr	1668887.5
Chr	260730.5
Chr	843900.5
Chr	1979499
pNRC200	330240.5
Chr	1376709
pNRC200	223113
Chr	143451
Chr	946050.5
Chr	507600.5
pNRC100	170580.5
Chr	1436717.5
Chr	399840.5
Chr	862740.5
Chr	349920.5
Chr	1705817.5
Chr	1904237.5
Chr	1049057.5
Chr	1960045
Chr	976991
NA	NA
Chr	103620.5
pNRC200	130140.5
Chr	1799417.5
Chr	533460.5
Chr	660120.5
Chr	1528787.5
Chr	150450.5
Chr	1487087.5
Chr	614039
Chr	925560.5
pNRC200	294397
Chr	1237067.5
Chr	1153427.5
Chr	1152557.5
pNRC200	125400.5
Chr	875490.5
Chr	1749797.5
Chr	1603217.5
pNRC200	151920.5
pNRC200	233280.5
pNRC200	304470.5
Chr	267840.5
Chr	1101917.5
unmapped	NA
Chr	863820.5
Chr	1347587.5
Chr	1467857.5
Chr	330630.5
Chr	1266767.5
pNRC100	116130.5
Chr	1895507.5
Chr	833520.5
pNRC200	34440.5
pNRC200	135030.5
Chr	46920.5
Chr	569700.5
Chr	1154537.5
Chr	1271447.5
Chr	797970.5
Chr	1853927.5
Chr	810283
pNRC200	74520.5
pNRC200	194340.5
Chr	192299
pNRC200	234120.5
pNRC200	55320.5
Chr	1485917.5
Chr	1728017.5
Chr	600000.5
Chr	1476677
Chr	1366059
Chr	1541657.5
Chr	1141637.5
pNRC100	145080.5
Chr	1222355
pNRC200	15900.5
Chr	747990.5
Chr	1168367.5
Chr	877950.5
Chr	285270.5
Chr	1405307.5
Chr	975429
Chr	1543457.5
pNRC200	335009
Chr	597630.5
Chr	1314257.5
pNRC100	3581
Chr	1272197
Chr	980399
Chr	1638767.5
Chr	987090.5
pNRC200	95520.5
Chr	261737
Chr	404250.5
Chr	52110.5
Chr	1082747.5
Chr	1993667.5
pNRC100	105111
NA	NA
Chr	883260.5
Chr	728065
Chr	823980.5
Chr	137820.5
Chr	903150.5
Chr	1400707
Chr	936600.5
pNRC200	144420.5
Chr	927690.5
Chr	405660.5
pNRC200	255000.5
Chr	1108907.5
Chr	1915315
Chr	261180.5
NA	NA
NA	NA
Chr	499860.5
Chr	1117547.5
Chr	80130.5
Chr	321360.5
Chr	21360.5
Chr	1445027.5
Chr	837540.5
Chr	1789127.5
Chr	193050.5
Chr	551010.5
Chr	358581
Chr	553710.5
Chr	1176977.5
Chr	1944407.5
Chr	673350.5
pNRC100	69120.5
Chr	1104857.5
Chr	1332263
Chr	983807
Chr	1493007
Chr	1164347.5
Chr	572010.5
Chr	1410079
Chr	1462487.5
Chr	853710.5
Chr	1321367.5
pNRC200	269040.5
Chr	1994387.5
Chr	1855307.5
Chr	943290.5
Chr	1856297.5
unmapped	NA
pNRC100	31170.5
Chr	1414055
Chr	1080947.5
Chr	537785
Chr	1172087.5
Chr	1362617.5
Chr	1981127.5
Chr	1552547.5
pNRC100	51390.5
Chr	1326287.5
Chr	1552067.5
Chr	921043
Chr	109590.5
Chr	1297607.5
Chr	168510.5
pNRC100	81330.5
Chr	1818527.5
Chr	518130.5
Chr	115051
Chr	1779497.5
Chr	1876577.5
Chr	1269783
Chr	1555629
Chr	726540.5
Chr	458820.5
Chr	1630967.5
Chr	635070.5
Chr	1554317.5
pNRC200	336300.5
Chr	41190.5
pNRC200	244470.5
